salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
53194.70945793857,53813.262539629126,49,1,19,3,509976.161038155,22,345139.16445231007,0
43389.16481081454,51070.941655288254,63,0,3,0,728999.0132909939,17,51953.64238880407,1
98609.15196603494,0.0,44,4,6,1,836957.5435592539,9,147284.30832533378,0
105862.12003010264,0.0,24,3,9,6,238444.2983618252,22,384940.2545769498,1
122099.621661849,0.0,54,1,1,6,290831.06918522913,27,389914.9428384987,0
145776.6848798191,0.0,62,1,10,6,279292.1395700693,21,344421.29119955417,1
97082.90570231577,0.0,51,3,3,8,0.0,16,266970.0233822832,0
72716.02127972487,25875.8631760834,61,4,15,8,0.0,19,116492.82993680166,1
29364.35144241225,65159.47927250925,51,0,16,0,594146.0412818003,21,65268.86677132992,0
42392.37116460493,13746.849803996647,39,0,15,2,801211.2941937558,3,408900.08888196346,1
121735.793941885,0.0,42,3,1,8,0.0,4,493301.7623804472,0
47054.1313732822,13980.17644531223,27,1,16,7,67632.38173705309,22,461336.5197297767,1
29211.73480421522,27647.487328240502,48,4,19,5,275719.88224704127,24,338426.27293755393,0
135877.4694702488,0.0,24,3,19,7,55433.93559045258,14,72470.63598098292,1
140625.32513757318,0.0,49,1,13,5,190921.3843742166,24,97077.46145137068,0
79615.26024616582,0.0,30,2,8,4,441454.3931388501,26,397282.699637112,1
115351.91923319422,0.0,52,0,14,8,0.0,26,399008.75723605417,0
111429.58342810548,0.0,74,4,19,0,1181136.6227557706,15,385917.5039031502,1
133645.8749428953,0.0,45,1,12,7,120390.2063022571,1,430191.3254980185,0
67636.2894682941,58612.94937811258,65,0,18,3,319202.9035883084,11,119316.3526789614,1
127842.77741575408,0.0,50,4,18,4,380791.3530497291,12,399951.9335974249,0
142897.49190299958,0.0,71,0,7,7,58730.87501538574,13,448972.9299352013,1
128543.17741966496,0.0,53,2,14,5,346728.15050047165,26,163153.2068779632,0
97136.44315720494,0.0,64,4,18,7,95800.7092059272,19,65977.12598101019,1
26151.4617449342,36484.06715190897,49,1,20,2,727087.3034089059,10,91140.255232178,0
42796.714820810535,63108.33679113123,77,1,6,3,308458.6674017886,11,287262.58548525535,1
77315.52290806871,0.0,43,1,7,8,0.0,22,158471.8822614199,0
84924.19905891539,0.0,29,3,11,2,302576.5834904469,24,273072.79398888734,1
70194.64037171044,10914.309332883184,42,2,10,7,137430.1735766478,3,107847.57780974114,0
135414.63395765904,0.0,67,3,15,4,265516.137497642,24,485180.3366010025,1
132778.35658408055,0.0,41,0,19,6,117689.65573105046,14,319402.9998571071,0
83776.13034464626,0.0,72,2,19,4,397640.19417548494,24,231725.91710284437,1
28674.227430342668,65917.41801896664,57,3,19,6,273669.18363856006,21,342956.41808226967,0
146653.6372918774,0.0,72,0,12,8,0.0,1,422640.034033124,1
41170.14024864945,14388.2795494816,40,3,5,5,198992.6555444784,9,180581.72397134453,0
45195.92851130304,57102.24634962947,68,0,20,2,626227.4011490055,28,158105.21627523744,1
105772.54963481646,0.0,57,0,16,1,985970.5088817234,2,33123.68058281318,0
106786.23505931652,0.0,68,0,4,3,543801.5233769076,7,92390.91228917478,1
60560.89840319791,83213.42854262712,48,1,18,6,158117.86500358925,28,213980.8319091237,0
131380.58743662527,0.0,77,3,12,2,307671.5066971927,22,245824.18677246376,1
72557.57395892651,27465.222908989967,47,3,9,4,502521.1774989746,26,321915.5890614728,0
35884.70781288803,46700.60364377151,34,1,1,1,866458.8491394868,27,34114.33658799118,1
85623.3182848728,0.0,54,2,18,8,0.0,25,15799.261594979296,0
75952.83273172629,0.0,78,0,13,7,81455.91978197864,13,221278.0731158564,1
100202.15792911804,0.0,42,2,11,0,422517.5892738308,2,64099.03182437326,0
73550.84833253178,14233.693514712151,35,1,8,4,437012.6667169981,30,343995.6309851268,1
132237.90783376613,0.0,56,4,14,4,208160.90910422345,16,293994.6167999373,0
109812.31538775912,0.0,33,2,16,8,0.0,22,169769.71241320376,1
99927.62356205074,0.0,43,3,7,7,113544.42003915765,26,37660.590709673146,0
130543.45875723974,0.0,33,2,9,0,637856.2152160864,19,201013.676094275,1
76384.1830305954,0.0,56,0,17,3,432137.3345795523,5,120186.97392371536,0
117036.35714270073,0.0,68,2,14,6,163730.63603071263,27,455568.8987092209,1
92777.25136926847,0.0,47,3,2,3,329679.24428251374,5,14570.93379794372,0
122657.07920834394,0.0,37,4,6,0,1171029.5124201416,16,391116.87250401353,1
27192.545471682537,77237.91067521807,40,4,10,1,980402.4194818878,14,448386.6220840597,0
107317.36954648775,0.0,76,0,13,2,441624.6910926656,19,367240.2035454233,1
141281.60816195264,0.0,53,4,17,4,398580.4405348446,3,119038.42762046053,0
60062.28188231324,58404.81912724961,77,4,2,0,952545.964225872,26,335799.29634807934,1
114800.10729838644,0.0,55,2,15,0,1009580.3561931778,21,320796.2557067708,0
101920.32439740482,0.0,70,1,1,6,140015.0636260156,10,156860.90132523084,1
30690.16668504227,21836.68295830687,53,1,20,6,258528.45898183915,11,225744.9495731498,0
133555.75968006533,0.0,28,2,6,5,389858.6003820538,7,42199.475372196815,1
67787.94321153761,39512.06353105047,44,4,8,0,1158487.3737273817,30,279264.9926509957,0
99560.41076378194,0.0,34,0,15,3,380891.5827470315,28,84377.97818252057,1
113415.84509878531,0.0,47,3,16,1,507138.7648544803,7,95272.08263446508,0
132051.7741571636,0.0,70,2,10,7,88207.35151335548,14,428168.8638277573,1
57725.08499694363,29634.95979205833,59,3,8,5,324870.92320084665,21,229082.05570928255,0
29497.23036875072,51774.99807928818,23,2,8,7,140822.65373639888,20,469660.97008731787,1
145737.27976003516,0.0,58,0,1,4,401816.7991031941,13,151253.67782087575,0
71310.58586585568,37817.59098110995,77,4,2,2,456174.9912941448,17,246419.91380723915,1
147207.15825724075,0.0,51,2,12,6,156585.10163842537,29,131608.19416095153,0
127846.59325333916,0.0,79,2,17,5,280732.6105818267,6,157771.45973171754,1
135816.2878916256,0.0,57,1,19,0,820812.3252799965,19,90284.42359126726,0
139653.7155657158,0.0,35,3,4,5,157788.65058186927,22,490667.2376418092,1
105740.11200950416,0.0,49,2,20,0,663541.5373430878,2,328086.37850867526,0
62012.21006929208,14165.126798935224,24,4,20,6,118510.20216771736,9,89005.40038973137,1
45983.26387741412,43408.181119009685,44,3,9,6,118044.4698877493,14,405497.1798071117,0
104189.38025244138,0.0,65,1,16,8,0.0,17,41985.05092674126,1
129399.93405584212,0.0,53,3,10,0,840795.4637797625,30,22547.4518292193,0
33992.18228745986,41868.51409060102,26,3,19,4,342183.0542530423,19,40884.78076698915,1
107543.13911365706,0.0,47,4,1,0,715947.0743935005,1,85867.67560169462,0
82025.5836086064,0.0,64,3,20,7,80279.99819703354,27,486960.9460858435,1
76132.4338416256,0.0,46,3,19,8,0.0,2,243748.2565629496,0
64700.160674410974,27407.73348564428,34,4,11,7,63115.85670946046,10,361497.50169882615,1
39653.18859326138,61760.16867553574,52,4,4,0,1141305.6787626012,15,399493.44268864254,0
145144.12417566482,0.0,68,0,4,1,926527.159614347,2,253652.8635971661,1
77084.09991899703,0.0,46,0,8,7,84132.0069780635,17,85630.89775008653,0
77535.22961531549,0.0,69,0,17,1,409344.7501719932,11,200825.43411085356,1
120408.4434461758,0.0,47,0,13,0,928140.9378201892,21,75476.05001371772,0
94692.44381424243,0.0,60,4,10,6,180400.56360629623,22,350395.1972484977,1
101508.639201335,0.0,42,0,2,1,664115.820143914,19,368429.34789215546,0
78909.13087179838,0.0,35,4,19,8,0.0,8,175168.56752038602,1
142729.0429374089,0.0,43,0,20,6,122067.23261008624,12,285882.3772132045,0
38478.1747452395,54221.81831025908,23,2,10,3,341538.5664221833,24,244396.8281227564,1
100431.527126122,0.0,56,0,19,8,0.0,16,251319.40058195696,0
83891.49525803822,0.0,79,0,11,6,136101.60114606682,1,429824.2052193796,1
31651.71325243679,33009.56637719538,46,1,2,5,204437.35203259703,23,29250.89112678292,0
135200.26648358232,0.0,37,4,19,1,522421.2671375632,18,325775.45488333027,1
36324.2745369648,52618.42281003254,48,0,17,3,641440.7937523406,5,186652.6102291038,0
148090.1330103314,0.0,70,1,18,6,292270.42184992536,18,225871.00059461623,1
79773.91440174764,0.0,58,2,1,2,687865.9751516184,1,304393.37520498387,0
20556.302198677124,10718.395974136738,31,3,18,7,126246.52414976888,18,40574.393374119776,1
107391.96871253868,0.0,42,3,20,5,266025.3104057609,27,383982.9221810017,0
110613.9174691842,0.0,20,0,15,5,430874.35482365824,15,4681.651374402462,1
84221.47178770619,0.0,55,1,19,2,339216.3750000205,5,372986.71925458807,0
36566.01834111795,80017.25504355688,74,1,17,4,276740.6190862273,22,11558.752476987787,1
108422.55180611002,0.0,49,3,12,8,0.0,29,360610.1394614138,0
94336.5501984766,0.0,21,1,14,1,991896.655224181,7,82240.78762987492,1
126812.39346687868,0.0,53,1,3,7,126409.85704635884,21,223228.09539338373,0
36227.42839991681,83089.41840791344,78,0,13,5,417025.120960978,23,32514.109397851826,1
36579.65278670407,78933.68408217304,48,0,10,6,113158.05182133254,22,27894.97956357168,0
104619.78541229689,0.0,63,0,15,8,0.0,7,54003.294939881765,1
21597.51569757434,63497.454561783634,57,1,19,2,682418.2413916201,9,177695.60747223717,0
60516.691550522286,42688.609611127,61,2,10,8,0.0,5,234761.87999797764,1
50860.35621109621,71438.78409741908,55,0,14,5,208622.13889474596,7,320277.3962486543,0
46163.960636290125,15130.283166590283,32,3,15,5,405602.6046985628,19,481532.4445652234,1
100093.4078466304,0.0,46,2,6,1,668011.465767576,26,455271.5124271517,0
84470.98753245744,0.0,78,0,8,3,483268.378764093,7,119509.51993743404,1
138652.13945149822,0.0,43,0,1,3,348912.49717809586,6,109472.52022244864,0
54059.85082275247,23071.3390222662,74,4,8,2,417592.5360090674,6,421440.7103575341,1
103859.30335259224,0.0,52,2,16,8,0.0,11,356243.4366862428,0
95917.74079550686,0.0,22,1,8,3,476040.0349764833,8,197949.9877191846,1
59779.87472156413,76653.16971600967,56,1,12,4,420220.7895659176,5,375811.3759906148,0
58356.24216337271,48911.55404126734,34,4,2,7,101226.20882177788,11,213051.1717913717,1
80781.62853587966,0.0,46,2,16,5,231905.839701826,1,89782.8655007798,0
55935.24366959012,27080.619427417834,27,0,12,0,836820.8479899561,11,98323.161434782,1
142450.87110051783,0.0,46,1,15,7,135294.41249254855,1,187350.08366014887,0
95076.0983197952,0.0,28,2,1,7,131040.13849709042,27,177331.22162454663,1
28282.202254859916,38982.53809009046,50,0,11,7,113900.33058430538,10,46620.75330102317,0
33560.71306567727,51468.00814809431,22,4,16,0,549353.6841809674,3,455672.6551167464,1
62480.369148865,78235.93345146322,45,1,4,2,621871.8115318412,16,371571.3771759085,0
70569.07671811117,77769.06281655625,33,1,7,4,372880.2705344441,23,332396.32276736206,1
83824.62151219393,0.0,49,4,2,1,551538.2494956955,29,459447.93319816375,0
65081.63922310732,73197.96054343577,70,2,13,2,549031.6551140017,6,449982.3101525624,1
115321.71388097075,0.0,49,3,6,1,625485.9223146089,2,119847.62879290362,0
133170.14694609633,0.0,37,4,10,1,838630.7947976622,24,451117.3599111097,1
138135.74123496847,0.0,46,4,4,5,172960.09083553447,4,252197.4212174828,0
29515.41396269694,62086.4285578702,67,3,13,5,373787.2311458181,28,97201.79213834672,1
129004.4605906948,0.0,58,0,6,4,249660.55314139675,24,195424.75107481092,0
30086.08897984757,67269.17852342722,63,2,5,7,85808.69896556453,7,357206.1361165525,1
136049.40174338024,0.0,54,1,15,0,1069200.9129213716,26,261437.2322001017,0
106130.1924521726,0.0,62,0,13,4,377594.67378978507,20,2332.866373154108,1
74818.75496829109,84196.79687240717,41,1,3,3,729372.6275946426,4,398462.0825774411,0
127958.58663569494,0.0,30,1,2,6,202500.0201280174,27,163570.73308035568,1
119780.8670092596,0.0,51,0,18,2,451164.0919403793,4,299933.57257676974,0
147584.06633148796,0.0,64,3,5,5,202599.3137851807,25,441983.51609567215,1
61335.70676403341,73866.56593514825,50,0,11,0,886826.6577249959,19,224455.78270543888,0
86433.39837548847,0.0,67,1,17,0,586084.7235990367,20,379470.5156116911,1
36127.30115764082,27729.72442465645,47,1,20,1,391946.1115918222,12,249363.2409595501,0
46261.53237906974,38181.09572178796,61,0,8,7,123925.56360165172,11,67133.50593345774,1
63065.135438402685,28168.673779340887,54,0,8,3,554031.5988388127,13,260735.96373810244,0
43860.91155936505,57233.68846217691,24,3,3,3,276053.43101310334,5,469137.26331375545,1
36322.92994803727,23025.686848516,55,1,8,8,0.0,24,233537.12376752112,0
102628.4903748492,0.0,37,3,3,5,269473.3419516328,6,235356.74229776883,1
74950.6434476974,55704.56653922504,47,1,16,0,1009543.439039107,14,427021.1051524909,0
118651.58191203632,0.0,78,2,20,8,0.0,24,87849.65894107416,1
71304.46088436278,65664.54885889491,44,3,10,1,636151.309456674,2,496236.2346112849,0
36182.07611163989,79909.71689984683,30,1,14,4,508508.15151061415,25,361122.6467362742,1
86249.08724566325,0.0,51,2,2,6,285303.7512660627,24,123395.90580147823,0
82104.32257120298,0.0,78,2,1,2,456798.4190826221,15,472132.61083165737,1
39157.76068760041,28556.110152313107,57,1,1,1,889680.5298672173,21,355804.73362238274,0
69965.20520520731,62955.23288817727,77,0,17,3,688003.0834039481,6,414874.7825133482,1
52873.260601898895,32666.46744719529,54,3,19,4,493573.37478282745,25,438200.2350848935,0
114594.77031994116,0.0,25,0,19,5,394268.40650151705,9,374365.0362250416,1
140902.19257233836,0.0,45,2,1,2,789833.6268591429,1,48435.33065111,0
46122.310218719154,66243.68014711665,71,1,9,6,188146.0899514517,30,312210.72788981884,1
23856.664718196025,27608.50966604265,51,0,1,0,612864.600132696,1,332661.1391546035,0
122596.93181805647,0.0,22,0,7,8,0.0,13,301492.4359324355,1
68202.06588984875,76761.41471215195,40,1,12,6,175687.13964642445,2,487652.53035735054,0
133500.06619791075,0.0,71,0,1,7,137054.15107183772,13,362610.0936361445,1
128206.03443308231,0.0,55,3,6,7,145505.12218153375,16,331321.0552210656,0
51317.209762605125,25873.061588275992,68,0,4,6,298672.2941931563,1,80117.63888971307,1
34479.72790590021,35517.83904838258,57,1,4,5,188225.2399325303,11,477034.3094326373,0
94999.1894200394,0.0,20,2,2,8,0.0,13,489924.7490752432,1
83375.60470820524,0.0,45,2,6,0,838354.3276326989,11,211218.73586587116,0
139998.29221786547,0.0,64,4,13,1,441630.47839993984,25,395638.7325390565,1
102203.35688378967,0.0,48,2,1,1,431639.3439311228,4,244609.22048020852,0
112789.85901292016,0.0,75,4,6,6,262573.58744851034,1,196898.27246986385,1
20692.120359195986,43542.465865898674,40,0,2,2,645048.6177484537,21,80605.13096981093,0
93124.5072437738,0.0,74,0,3,1,704303.8175180892,12,483138.08271448,1
61126.8441305933,69083.80491675463,44,0,20,3,288762.2984875933,4,265735.0827380647,0
39022.85227888224,69857.30247149177,37,0,4,6,295897.0427047811,8,189316.17569842507,1
132501.7854322461,0.0,55,2,20,1,977599.1703091136,6,158998.19488268456,0
117743.47894372964,0.0,31,2,18,8,0.0,28,201325.6306829373,1
134650.97352327674,0.0,53,1,6,1,606935.6559782196,5,256842.24200729848,0
108278.21249119547,0.0,73,4,4,4,319671.19718529185,10,132375.39385656244,1
20290.460034782755,57338.23401974995,45,1,10,8,0.0,2,467707.1923876441,0
136024.20807113743,0.0,74,3,2,5,151767.3312474718,15,164275.90064089987,1
35442.99978570931,46680.08756830748,51,1,11,6,200371.7165082612,30,370946.6004485745,0
127333.11132006574,0.0,28,0,4,0,500898.86281217326,12,250000.4657121336,1
33398.43601844343,64784.25352033262,59,1,7,2,437630.515339052,5,200641.58006894,0
55602.01308691385,24413.304401057765,29,3,1,3,295467.7152050663,2,190176.32457352124,1
121245.0799834612,0.0,53,4,12,3,575124.1716591527,7,292163.6081637791,0
31340.05252521629,17977.413831549922,60,4,4,0,869249.1648693691,30,442020.68691833,1
76696.34922446388,0.0,50,3,17,8,0.0,6,299576.8311401778,0
110571.80960307494,0.0,28,2,2,0,1035512.3041419624,23,95095.458405894,1
125889.35562725512,0.0,51,4,17,1,465862.7540351559,25,254639.1836708427,0
48315.00386427833,62254.13106877058,76,4,15,8,0.0,17,129417.30880517572,1
52371.04966223026,71755.77000340767,54,0,1,5,339804.8637922694,12,162280.9361042311,0
143035.61755798777,0.0,76,4,9,2,545005.7293400277,20,147447.669225317,1
146308.6116465405,0.0,54,4,4,6,289131.26089248765,9,435012.8942215056,0
125005.28493202307,0.0,68,3,5,7,73172.3142637401,24,216951.7813944817,1
39283.44463767006,45925.51653852186,51,1,15,2,789358.7925837286,6,94429.96073386812,0
83767.38982376573,0.0,66,1,10,0,648128.1767065444,29,88867.13466606733,1
33333.59164372469,76484.26512432288,46,1,1,3,262000.4349450586,14,192691.5278560538,0
65930.28854725805,31513.46554563439,78,3,4,7,66955.90614584688,4,112261.2286423752,1
39056.581419954295,21083.51371657079,48,3,3,1,754490.0156499238,24,139238.07123552196,0
31758.112400747406,84607.87620071457,31,3,12,5,298261.94291673315,16,346710.41731852613,1
73812.76494433435,69512.61928487802,41,1,8,6,183731.9263060976,16,269373.6200547615,0
120957.03251775252,0.0,71,1,3,3,430854.7154175718,7,496952.6560999271,1
119504.30150117863,0.0,50,1,17,4,388073.80024052405,24,168668.49528243256,0
121581.59802727496,0.0,64,0,10,1,459121.1351901334,29,321227.1408443119,1
133876.94678499212,0.0,55,2,19,8,0.0,8,211835.1307937884,0
127542.97837213508,0.0,30,0,12,6,138946.11786293917,4,52200.030825319045,1
67151.2117863798,68409.79452055466,41,0,8,4,265104.1613267896,4,32659.58358313864,0
97624.39825703956,0.0,68,2,7,8,0.0,30,16183.39583402556,1
54991.84162210759,83249.73600178366,56,0,19,7,54568.06126836605,11,46605.4675858808,0
60118.63165424938,83540.62200895463,68,2,13,8,0.0,25,195320.65363857197,1
57715.51952480517,21365.335815981387,49,0,3,3,692201.0340379446,26,340729.86861400364,0
132779.37789233867,0.0,71,0,16,1,668365.500268363,6,467027.98566076224,1
40991.42304704367,31008.79917471388,43,2,3,1,475430.3768087813,25,230370.57466039096,0
148198.6302250916,0.0,36,3,5,1,1030176.4517881976,16,19796.320659935864,1
131670.42320416315,0.0,45,3,20,2,564496.6067376685,17,422417.8218269046,0
68856.81949978138,52760.02947200858,74,0,8,6,274831.777009783,22,46751.56008056536,1
144741.25884416548,0.0,45,3,7,6,165744.12742923427,11,171211.77165373496,0
98568.02465929351,0.0,33,3,4,4,381831.4583250354,18,77870.55875559773,1
141739.75665203755,0.0,43,3,16,3,277038.757545847,28,11471.36819602923,0
89615.81781169744,0.0,70,1,14,5,423779.3453624132,19,194568.98355117324,1
21291.096157715445,68730.42804772739,58,1,3,2,494239.5448568296,27,469484.52939971007,0
116568.72516334458,0.0,67,2,1,2,837900.6674527782,30,73743.29305978738,1
97335.9353180634,0.0,54,3,13,4,538036.6434443163,23,340140.91803689924,0
102433.94044654284,0.0,64,4,4,1,914157.8338001976,4,44818.970000835456,1
122002.5720175348,0.0,45,0,12,3,503780.4070249364,9,439803.5804133186,0
54384.87917156196,72886.31310835837,70,3,8,0,1120149.8026195709,14,16337.305365242306,1
142120.92289861705,0.0,44,1,13,5,305183.1234062693,14,115484.75213191628,0
112303.23206001786,0.0,28,4,4,6,268606.1453255592,21,458332.6811352004,1
23287.68392282836,65062.68728368804,49,2,6,3,576261.3598179416,8,148461.25317301197,0
89604.23863872426,0.0,35,3,9,0,619971.8599496088,30,71884.76483314487,1
93748.2004765998,0.0,58,0,4,5,448121.8733194106,16,497458.0243751592,0
97999.07282771736,0.0,20,1,17,4,570633.2716989326,7,303055.3871004106,1
89674.04308166326,0.0,53,4,5,3,683437.1289793053,4,449286.1860132135,0
23834.690396339927,20392.376530782007,25,1,9,4,392629.9488521741,3,174276.68984265465,1
61437.32935919184,18066.933382653995,44,3,7,5,262188.14603513776,21,409670.8449135209,0
