salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block
130198.75750922396,0.0,73,1,10,8,100000,15,488717.7106581013,1,1
20000.0,70116.58489977325,23,2,14,3,0,7,370133.07620301686,1,1
120798.61708237613,0.0,36,3,6,6,300000,30,38405.67298240488,1,1
34648.00695166647,70277.28218032996,26,3,10,4,500000,16,120000.65696357607,1,1
51544.549306253815,54108.465512481525,72,1,2,2,700000,21,153895.0508148379,1,1
100599.33956752105,0.0,59,4,3,7,200000,19,468215.3986606714,1,1
39345.49321536592,42996.61914619049,71,0,7,6,300000,10,153216.82539281528,1,1
137482.3687492942,0.0,70,2,3,2,700000,1,153945.15448487533,1,1
130258.09311102497,0.0,29,0,10,0,0,21,448215.28277666855,1,1
51215.08552699252,66673.98435583322,71,4,3,7,200000,4,404695.33707724913,1,1
125774.54907496358,0.0,71,0,11,8,100000,25,134010.07775267484,1,1
65289.07488861264,68953.28268408745,61,2,14,5,0,19,6503.883035036522,1,1
147762.44768316357,0.0,23,1,14,7,200000,23,299717.04471402796,1,1
67459.39009213232,50778.68352470388,66,0,5,8,100000,25,401519.21415997314,1,1
111596.34482161228,0.0,69,4,9,0,0,19,73880.40319582823,1,1
64819.63582050776,57389.449224099306,65,1,7,5,400000,10,390363.35837757937,1,1
142117.77350937223,0.0,25,4,12,6,300000,21,423735.5247836614,1,1
108465.18096694774,0.0,61,2,9,2,0,10,376786.21776469174,1,1
55493.87184112224,15428.376299998867,25,4,9,7,200000,17,94658.01489352567,1,1
149087.36511716986,0.0,63,0,12,8,100000,10,17194.95146696594,1,1
110598.98516005404,0.0,26,0,6,0,0,28,377165.112304353,1,1
84817.2429482231,0.0,62,1,9,0,900000,25,95742.36046357194,1,1
105408.58809392781,0.0,29,3,12,2,700000,8,293993.1444326438,1,1
76847.37887236872,0.0,73,1,8,5,400000,7,469920.5161329437,1,1
25377.942649121364,75000.0,63,2,2,1,800000,16,294802.3548525382,1,1
107367.84632206557,0.0,80,0,7,7,200000,12,458827.03547778435,1,1
86960.8183139628,0.0,60,4,18,7,200000,19,89513.32839986886,1,1
88605.63765099575,0.0,30,4,15,5,400000,23,245366.71632625966,1,1
70230.46009556293,43022.8126017156,32,3,14,2,0,19,66043.75206942548,1,1
94568.7666675267,0.0,31,2,15,2,700000,1,137815.7933244783,1,1
106643.49433762678,0.0,28,4,19,5,400000,2,51626.180218206835,1,1
142987.02359601815,0.0,30,2,1,1,800000,24,482350.1942257259,1,1
34855.55684116763,67823.05775865105,64,2,18,0,900000,16,60557.0980366667,1,1
113726.34796349227,0.0,27,0,9,7,200000,21,447538.94668748835,1,1
129932.99568580696,0.0,31,3,14,2,700000,14,247337.97502142552,1,1
108930.68607945747,0.0,77,2,4,5,400000,19,151389.36318240254,1,1
103563.51506247958,0.0,72,0,18,3,600000,3,159545.4766625403,1,1
105043.22638530647,0.0,72,3,9,8,100000,28,377773.316029774,1,1
119129.09318190519,0.0,69,0,2,1,800000,10,413101.2044968873,1,1
131999.50407330377,0.0,64,0,8,4,500000,10,306293.6240592909,1,1
66496.27122288499,15852.088201206101,32,1,17,2,0,21,209809.12326022662,1,1
43669.750215507695,17224.06073644217,24,1,16,4,0,30,211831.7778117682,1,1
135943.48551974128,0.0,29,2,3,3,0,6,403096.63760159066,1,1
70582.75564667188,24307.40206612378,72,3,3,0,0,5,209306.4718795135,1,1
62231.38658777614,42951.76229044043,77,3,10,2,0,21,428706.55451621895,1,1
20969.11950224218,19212.822167395407,23,1,1,3,600000,4,323041.19079037296,1,1
34056.53001674709,49389.819817714626,69,3,16,4,500000,19,43247.54159751946,1,1
134829.88875851323,0.0,78,4,20,1,0,30,487216.48342491663,1,1
140729.6927300351,0.0,80,4,12,0,900000,24,29071.602951224842,1,1
111013.75153648967,0.0,75,1,17,8,100000,2,275351.7703393315,1,1
50612.8004276352,30441.7299418795,64,4,5,6,300000,7,48898.06736517967,1,1
148996.7972255677,0.0,67,3,14,2,700000,5,252105.73648070844,1,1
142404.6700804332,0.0,36,2,7,2,0,16,0.0,1,1
146241.7537235302,0.0,78,3,9,1,0,23,19597.754358984763,1,1
129015.38098093188,0.0,73,4,15,1,0,20,144240.98075662367,1,1
82879.3213439861,0.0,68,4,13,1,800000,10,251719.56142404437,1,1
51127.794104309265,29038.252164584464,60,3,12,3,600000,18,157180.5497983461,1,1
111718.59546643894,0.0,65,0,12,6,300000,11,186899.54940531927,1,1
59150.01647111085,74777.6224933189,72,0,8,6,300000,30,140395.03447442933,1,1
98279.5369820543,0.0,64,0,15,8,100000,8,74221.7945307898,1,1
141192.37206469284,0.0,69,1,5,7,200000,10,132401.3401550828,1,1
75625.33311452736,0.0,66,2,19,5,400000,14,185307.20421168837,1,1
99500.72775707228,0.0,68,4,2,3,600000,7,208900.50179033782,1,1
26326.138250242162,75000.0,37,4,17,8,100000,26,146967.84190658492,1,1
105265.40498877082,0.0,42,2,19,0,900000,2,466222.2345564885,1,1
54644.32759539927,30141.737848546447,61,4,3,7,200000,16,1444.20459736444,1,1
113027.02660764201,0.0,37,1,1,2,700000,28,197628.68527739547,1,1
20000.0,56293.934023617694,64,3,13,5,400000,28,95414.06946312726,1,1
20000.0,61865.56344052045,33,3,2,8,100000,22,323889.9803672779,1,1
129439.12260968081,0.0,61,4,12,0,900000,8,220111.40659670293,1,1
64821.01206815562,56330.97272315979,34,4,19,0,900000,19,361348.28975137987,1,1
32936.06980211675,22513.33520147227,60,1,7,2,700000,19,257631.4907647231,1,1
117097.43499656676,0.0,77,2,20,8,100000,24,86891.87565626831,1,1
121145.39360052394,0.0,39,2,17,7,200000,11,324953.0846247504,1,1
112094.22801543966,0.0,80,3,10,0,0,27,235278.64394665806,1,1
113628.31132746545,0.0,20,0,9,0,0,26,500000.0,1,1
131873.46731150034,0.0,77,1,1,1,0,10,494023.6231192371,1,1
23895.138287814876,47608.72064029736,23,2,18,7,200000,16,487521.0610204258,1,1
45624.32839878054,32596.856640064114,67,0,20,5,400000,23,71939.03017827163,1,1
30382.006554871026,66489.56164404594,40,1,18,6,300000,11,359317.9633803412,1,1
30109.275366527614,39512.23933151933,41,4,6,6,300000,26,332623.8605948208,1,1
106356.5981884224,0.0,70,0,7,1,800000,19,351361.9963100573,1,1
53801.40348423628,23598.62140646865,39,1,5,8,100000,12,121863.82810957,1,1
33887.887761941056,72623.9355633794,35,0,4,6,300000,7,205383.33815508583,1,1
110542.10334655929,0.0,71,4,18,6,300000,4,132908.55431198963,1,1
132354.91875464132,0.0,36,4,4,4,500000,11,153830.84418765112,1,1
137772.62372495304,0.0,20,1,9,3,600000,11,146571.07975379995,1,1
37567.48323021547,29779.975470464167,62,1,14,3,600000,26,411700.09381300764,1,1
61442.597270443075,75000.0,63,3,8,5,0,7,482.64951864879913,1,1
101766.43169023732,0.0,33,2,7,6,300000,5,72960.46060062773,1,1
113453.89472950576,0.0,66,3,16,8,100000,3,71333.81947292904,1,1
150000.0,0.0,60,0,12,3,0,10,102393.2789054264,1,1
137114.07184008448,0.0,34,4,16,2,700000,1,137256.22843996997,1,1
107583.88032816943,0.0,20,1,8,1,800000,21,315731.35833194805,1,1
26477.420844411645,14338.289568606933,28,1,14,8,100000,6,319912.783996589,1,1
103180.71165920222,0.0,30,1,13,6,300000,18,262977.3614752888,1,1
74596.95472250899,0.0,68,2,19,8,100000,9,193091.79859520387,1,1
45235.30641603693,27015.91105776963,76,0,8,4,500000,20,257822.34312194845,1,1
116353.7231422533,0.0,22,4,13,7,200000,28,41345.05823986847,1,1
150000.0,0.0,35,3,5,1,0,17,1245.5325855123665,1,1
83244.927427469,0.0,72,1,14,5,0,18,202967.10796976322,1,1
20000.0,44091.483040025676,71,1,15,1,800000,24,500000.0,1,1
96147.48486007504,0.0,67,4,4,1,0,5,51010.25455574496,1,1
70956.60468806098,23572.269033031742,40,2,9,4,0,25,469194.36138926854,1,1
65815.64246978055,22710.84363209786,33,0,5,8,100000,20,377328.7758280992,1,1
82769.26848443875,0.0,24,2,18,4,500000,25,257253.72553119643,1,1
70111.45067757166,16291.504353729344,70,2,14,2,700000,4,118432.21332818843,1,1
98548.71916374167,0.0,61,3,14,5,0,7,79766.26006863356,1,1
30278.116904979815,12834.661545409299,26,2,14,3,600000,8,339678.5055408077,1,1
75228.4070630031,0.0,29,4,17,3,600000,21,258362.0194568219,1,1
104569.22858433443,0.0,75,4,4,2,700000,12,171219.83991134362,1,1
91594.7466111167,0.0,21,3,9,5,400000,20,180057.54942058725,1,1
51932.34126437833,56485.171357546045,63,3,13,6,300000,24,422326.99595078453,1,1
80758.51573331712,0.0,33,3,4,0,0,20,353785.9577678297,1,1
100081.26769458507,0.0,78,4,16,1,800000,17,346189.42765712645,1,1
64423.9321663055,43348.83113316872,64,0,2,4,500000,28,130166.21321263799,1,1
54398.04239518686,32472.77504483044,80,3,18,2,700000,30,409804.1228343945,1,1
126920.9726570625,0.0,74,4,15,0,900000,8,414020.5396534235,1,1
82138.43419263714,0.0,23,0,10,6,300000,7,428101.17304602184,1,1
73958.53610890756,0.0,71,3,5,0,900000,5,288098.36519463855,1,1
44218.3237397447,69560.04209055666,60,2,13,1,0,21,249817.58568088006,1,1
146533.42154858648,0.0,68,1,4,2,0,12,395247.0296931014,1,1
40905.73597793297,19122.773400096467,70,4,7,1,800000,22,483330.9204254907,1,1
58293.157783908006,62745.80409655307,23,1,10,1,800000,9,407141.33186652133,1,1
80031.6257469153,0.0,25,1,8,1,800000,7,221621.0966891257,1,1
139886.9171349637,0.0,70,2,9,3,0,12,375513.1771227393,1,1
49599.31348745027,75000.0,36,2,3,3,0,11,184279.15144055715,1,1
91622.29924259588,0.0,22,3,6,4,0,10,137569.308929195,1,1
40981.016354145344,15171.472658505503,79,1,19,0,900000,7,389760.5428509032,1,1
42945.68024879403,56213.85973490855,79,1,11,3,0,13,110941.64174798611,1,1
56709.50126414302,54777.976068319644,77,3,4,2,0,28,235922.95187028992,1,1
46109.39342174106,67144.60500838455,77,4,3,2,0,20,285489.11796640867,1,1
119522.62244702708,0.0,79,0,15,6,300000,3,411204.7296436346,1,1
104001.05637189392,0.0,30,2,8,4,500000,15,378991.4594081021,1,1
124230.733689381,0.0,29,4,20,5,400000,19,30571.386536764403,1,1
20000.0,75000.0,24,4,13,7,200000,9,164935.89826684454,1,1
31028.028818531144,35022.70635982649,49,2,19,2,700000,1,298280.4735587402,0,2
100899.63705806772,0.0,56,3,9,6,300000,10,215591.65776556975,0,2
80581.86502538872,0.0,42,1,8,0,900000,6,53588.06015005689,0,2
112740.14932178472,0.0,51,2,18,7,200000,20,227853.55610137468,0,2
106972.67412637146,0.0,53,0,9,2,700000,15,182590.2600952754,0,2
107897.25381790144,0.0,53,3,18,1,800000,22,257257.67371725728,0,2
133394.36268271712,0.0,55,1,8,0,0,2,471592.4718382539,0,2
44411.34778506498,36836.5416811583,47,0,5,0,0,21,40093.6846934398,0,2
139517.70732260443,0.0,49,2,17,2,0,14,211883.91879412057,0,2
58199.63311020405,49863.543678182315,54,3,14,0,900000,21,101953.59559607126,0,2
134679.2708082581,0.0,44,0,12,7,200000,26,39335.448324295605,0,2
98672.82126436288,0.0,51,3,11,3,600000,13,128806.87629304366,0,2
125156.19088995577,0.0,55,4,14,8,100000,30,394498.2744226943,0,2
131494.97212242274,0.0,43,4,20,5,400000,19,414039.3317405635,0,2
131102.07307700472,0.0,45,4,7,1,800000,17,141463.02184960616,0,2
118296.55114199554,0.0,61,3,7,8,100000,10,29042.362456590654,0,2
64869.57882721158,75000.0,56,1,19,5,400000,6,9227.300342612529,0,2
76528.96818165325,0.0,60,0,15,0,0,16,229163.54751732413,0,2
27500.264984486905,72695.90514038301,46,2,3,1,0,30,90997.79874706303,0,2
128093.40522956554,0.0,56,1,4,0,900000,15,51402.726217168325,0,2
31764.084446933266,20387.34683833114,46,2,2,1,800000,11,424750.3678148511,0,2
138437.94604064472,0.0,60,1,1,6,300000,25,295017.2559319037,0,2
138049.72290683832,0.0,43,0,14,0,900000,11,328292.8524422895,0,2
88131.24023133176,0.0,42,4,9,7,200000,11,239584.90557651222,0,2
52087.842702980284,31908.56306503313,42,4,7,2,0,8,434823.13843032625,0,2
72716.29121173255,25968.798566875834,53,4,15,2,700000,17,322653.37473949144,0,2
91200.79825105403,0.0,46,0,17,5,400000,18,272200.03434135165,0,2
91432.19648813519,0.0,52,3,6,2,700000,24,355819.0476745766,0,2
119012.44120925007,0.0,39,1,14,5,400000,27,40081.71513085875,0,2
114796.45419850085,0.0,45,4,16,1,800000,12,157697.998251223,0,2
89597.31777579708,0.0,59,2,1,4,500000,11,308010.42951762036,0,2
49379.291582504164,59775.70671126671,56,4,13,5,400000,30,258440.76178237575,0,2
39323.46110525468,35878.86279842677,49,3,18,3,0,20,153410.66915770856,0,2
85871.89367399835,0.0,54,3,17,2,700000,6,123580.38281346468,0,2
138100.09327730743,0.0,47,4,7,5,0,17,231549.78072718828,0,2
71360.8959458142,75000.0,44,4,13,0,0,18,500000.0,0,2
139309.09972800186,0.0,41,0,6,4,500000,18,451211.39318991196,0,2
135725.01289737667,0.0,40,2,19,6,300000,26,345011.14225742244,0,2
50191.785467005975,58803.50605365498,55,2,2,5,400000,11,148639.3888524836,0,2
139572.69819164815,0.0,46,2,18,7,200000,12,178479.25007248588,0,2
60152.21133802314,41065.505004243576,47,3,3,2,700000,29,42728.217012462024,0,2
92531.56334340073,0.0,41,1,17,6,300000,30,295658.9304958919,0,2
86437.8340595542,0.0,50,4,13,8,100000,3,331983.37612112146,0,2
150000.0,0.0,49,2,7,6,300000,4,484164.4307881146,0,2
132923.01041421122,0.0,49,3,15,5,400000,14,28504.2526108525,0,2
142016.60854078823,0.0,57,1,16,4,500000,20,500000.0,0,2
78759.56643421289,0.0,50,2,9,4,500000,1,116605.23660964743,0,2
29146.457293984724,54920.03959770028,40,2,20,2,700000,7,110429.08959198167,0,2
150000.0,0.0,40,0,8,0,900000,17,497227.2801104755,0,2
102305.3696802923,0.0,49,2,18,5,400000,29,294568.28929543425,0,2
68541.32314158676,12358.03876470353,55,0,2,8,100000,18,32919.36043255378,0,2
49840.372870436484,43532.06562688065,45,3,11,8,100000,30,218086.28502483305,0,2
41103.37284032332,13832.093217881233,39,4,10,0,900000,10,333625.36022751,0,2
38207.41220367515,44777.85765415759,39,1,7,6,300000,18,490736.46333891613,0,2
95589.32636670498,0.0,60,0,8,1,800000,6,299516.426706256,0,2
49992.17537398086,70974.40344015587,54,0,12,0,0,23,162638.1272584263,0,2
138406.4515790917,0.0,48,4,10,6,300000,27,407413.3585520717,0,2
20745.95906475757,37256.92624619322,52,4,3,6,300000,6,187632.4337184187,0,2
128654.06974227115,0.0,48,3,4,7,200000,15,376741.36184144166,0,2
28829.61985447064,55158.3238962641,61,2,3,2,700000,14,408682.9664093715,0,2
79939.98794717662,0.0,59,0,7,3,0,25,291818.96161928144,0,2
31165.891769334237,47467.85721101814,50,2,2,2,700000,12,357036.72451489134,0,2
90009.13281570686,0.0,55,3,5,5,400000,8,98742.77697072393,0,2
65615.75917635162,55692.61007903833,43,2,15,4,500000,26,251398.942404395,0,2
55039.45218201435,75000.0,59,4,11,8,100000,25,500000.0,0,2
108510.30854140445,0.0,41,2,14,6,300000,16,462060.9890370126,0,2
108893.51218525575,0.0,54,3,4,6,300000,5,441081.37255502085,0,2
103178.07707393734,0.0,47,0,5,4,500000,6,424919.07055657625,0,2
108701.61057471621,0.0,47,1,7,3,600000,9,387957.981126013,0,2
56950.81017132101,23401.63943354531,58,0,15,3,0,17,118238.96423830913,0,2
62113.099140152684,75000.0,55,2,6,5,400000,22,182634.92233811793,0,2
134135.65623218814,0.0,58,1,10,6,300000,17,300755.8309663618,0,2
37768.214714714646,75000.0,43,0,2,7,200000,20,200049.96650563867,0,2
46017.23611788297,58019.39572126608,54,4,3,5,400000,18,440929.84932308877,0,2
41079.995006512865,75000.0,48,2,14,4,500000,13,19593.59226234051,0,2
51416.36845382995,23098.875165470407,47,1,12,3,600000,21,456833.38276636746,0,2
63563.18649149038,61202.44478952877,43,3,4,1,800000,10,480295.19400618784,0,2
112970.0280898129,0.0,46,2,17,5,400000,10,391342.75088512467,0,2
98450.50284820794,0.0,58,4,10,0,0,12,101789.5031809314,0,2
79312.69702402058,0.0,51,2,11,0,900000,12,140657.67019071206,0,2
21579.157991516786,75000.0,53,1,17,2,0,22,233027.6640696676,0,2
30286.310896082952,26768.689429245,54,4,6,4,500000,22,90461.70676430543,0,2
131006.4416418184,0.0,37,4,2,2,700000,2,486555.8150028229,0,2
122922.25871301343,0.0,48,3,13,5,400000,20,102551.43870418731,0,2
139347.30112905707,0.0,51,2,7,6,300000,27,453563.78440869757,0,2
116977.55274657767,0.0,41,2,19,6,300000,10,289845.00072444783,0,2
132856.38800859035,0.0,47,0,10,3,600000,15,127529.34443090807,0,2
87691.18727493468,0.0,53,0,2,2,700000,28,231232.85800171358,0,2
49118.8859983941,39811.80223715447,44,1,8,7,200000,3,397677.22764621186,0,2
104510.84128712308,0.0,36,3,15,8,100000,12,90442.40363806761,0,2
124455.85258423454,0.0,59,4,5,5,400000,3,416398.50624368124,0,2
137909.5657711571,0.0,42,0,18,6,300000,11,500000.0,0,2
69948.72064175784,50731.58630084386,52,4,12,0,900000,2,201036.55529628764,0,2
53520.49341387297,37326.12470603632,42,3,4,3,600000,20,430805.15840337955,0,2
78101.18828412046,0.0,62,1,17,4,500000,12,201661.96753019243,0,2
134777.91733078653,0.0,49,2,5,1,800000,4,74817.887583187,0,2
97049.22566474491,0.0,46,1,15,2,700000,17,310478.4885143483,0,2
88381.28353492453,0.0,40,4,7,4,0,3,4161.401002856968,0,2
33094.19642140097,65129.727083904574,58,2,1,2,700000,3,48503.039165017704,0,2
145618.42299667012,0.0,56,2,14,6,300000,8,370782.66312754026,0,2
98958.08714962845,0.0,45,0,18,0,900000,3,102713.1387444202,0,2
114102.64211259637,0.0,56,1,13,3,600000,9,500000.0,0,2
115713.98890160365,0.0,46,1,19,1,800000,9,180455.4785885091,0,2
105036.06209013613,0.0,52,0,16,7,200000,16,423890.72882362973,0,2
57592.59144086714,52088.32506220672,38,2,17,6,300000,5,279937.4940303218,0,2
110024.18119481955,0.0,46,2,18,4,500000,30,76648.73072198022,0,2
33868.169559128466,58271.70498770934,53,1,6,5,0,26,149774.17596941872,0,2
102179.8425784555,0.0,52,3,18,6,300000,1,134471.7709685116,0,2
79199.53773011932,75000.0,56,4,5,7,200000,22,172092.34332677707,0,2
69723.83193360314,31487.23393876917,49,2,18,7,200000,5,51588.7439607658,0,2
79637.79160719368,67524.0865353892,42,1,5,4,500000,21,34602.13436962179,0,2
97962.48994756112,0.0,53,2,14,8,100000,14,247124.37082393668,0,2
67697.72110481017,68711.62991825478,43,2,10,8,100000,5,28065.514421693926,0,2
119047.5710958535,0.0,55,3,10,1,800000,19,140506.26952057518,0,2
28557.44318373649,71309.64346208861,37,4,15,6,300000,6,99075.24850669778,0,2
30470.222582348877,31657.68567575132,48,0,8,8,100000,5,303866.04328088736,0,2
78520.3950866812,0.0,51,4,4,7,200000,23,277087.1932718529,0,2
101527.62939257067,0.0,44,3,4,1,800000,19,314665.84249671927,0,2
72054.09595353725,0.0,46,1,14,1,800000,8,328732.70258341037,0,2
68873.79603224128,63587.70360643703,39,0,8,7,200000,28,22259.489066850296,0,2
23177.98675308699,14730.398229783714,52,3,15,0,900000,10,156278.8015103422,0,2
143623.8210966076,0.0,50,0,13,2,700000,24,114843.94898756109,0,2
93795.7912156797,0.0,45,4,10,7,200000,14,127936.58833416415,0,2
88348.73303981597,0.0,53,4,10,4,500000,25,460618.87873214117,0,2
87684.73978681718,0.0,43,1,18,4,500000,11,500000.0,0,2
94763.86803695689,0.0,49,2,19,3,600000,8,174400.0950432676,0,2
117045.05947453485,0.0,38,1,12,5,0,28,234346.295756285,0,2
64490.15869576663,74349.9489003437,59,3,3,1,800000,18,421761.7375200034,0,2
60950.268681815985,10000.0,39,2,8,7,200000,27,341418.37059923384,0,2
28553.72817674663,58163.578782736564,59,1,4,7,200000,10,124185.45437290915,0,2
30764.72115763797,75000.0,49,2,11,8,100000,4,301478.48892153765,0,2
72743.04043980675,49257.35981184034,46,4,17,0,900000,10,23339.967907382386,0,2
86080.34903866511,0.0,50,2,2,7,200000,14,107135.3371025448,0,2
81880.70069016091,0.0,49,3,12,5,400000,9,99334.03033308584,0,2
50376.627180118245,70328.48122454507,42,1,6,7,200000,7,163255.50206019025,0,2
65041.480830535445,58233.71044898952,47,4,15,2,700000,27,318213.04819131497,0,2
87951.25570885504,0.0,48,4,19,5,400000,23,128007.80224599822,0,2
141420.79119131513,0.0,51,2,9,2,700000,14,179340.1250722655,0,2
32689.63120921002,58325.1777896147,55,2,10,6,300000,26,313923.57282098563,0,2
106127.06679279922,0.0,46,4,14,0,0,18,48945.232707845425,0,2
133892.12904243032,0.0,62,0,17,1,0,11,370485.774907871,0,2
55656.34676514188,43265.837390506,50,4,15,7,200000,2,435220.94143492426,0,2
59089.88939353003,20368.677177108362,57,3,7,8,100000,6,122625.12477659028,0,2
67162.23526185061,53384.776434135354,41,2,13,5,400000,28,219675.693259312,0,2
82448.30257880411,0.0,49,1,4,1,800000,25,385594.16120036464,0,2
22685.982681623922,66043.43504782066,60,0,11,0,900000,6,180398.4454645873,0,2
150000.0,0.0,59,1,12,4,0,28,226153.58299006135,0,2
144942.18860616678,0.0,46,0,18,6,300000,8,39510.27079427101,0,2
110531.24822223326,0.0,58,0,8,4,500000,25,174295.47807327277,0,2
137998.0700802361,0.0,56,0,4,3,600000,11,285461.1488251446,0,2
46484.846514209465,12798.959211129091,54,4,4,2,700000,8,91575.99383702129,0,2
46367.93428442396,37510.60110127125,46,3,1,8,100000,4,122414.49059910675,0,2
149584.3030410414,0.0,45,1,19,1,800000,4,458577.8320762024,0,2
91895.1015782215,0.0,43,4,17,8,100000,15,36401.625265234296,0,2
102074.33377639507,0.0,54,4,20,1,0,5,483711.27338183933,0,2
47372.972647777846,72126.78023314348,61,3,3,7,200000,7,355267.11838051333,0,2
110288.57555901208,0.0,45,0,4,7,200000,1,33284.809911500946,0,2
20911.032715828587,48216.26593066946,50,4,5,2,700000,7,343423.58487344056,0,2
35646.16541834661,66189.05458050738,50,4,12,5,400000,13,9210.246964387348,0,2
22565.085417856448,34027.79432553494,49,1,7,6,300000,18,417622.74497178866,0,2
